hash_inn,y
256277,12
253091,8
236581,12
216221,12
32927,12
214563,4
43643,12
104378,12
214017,12
160803,12
245847,12
159419,4
86975,8
22734,12
74774,12
71239,12
39322,12
105869,12
191692,12
202013,12
217830,12
37255,12
171372,12
214417,12
200751,8
229280,12
166260,12
116162,48
24137,12
74004,12
16890,12
237982,12
213622,12
66952,12
224628,12
147499,12
255360,12
155500,12
103363,12
60656,34
205479,4
183412,12
39566,4
240728,34
122933,12
72790,4
12729,77
226364,14
101322,12
186322,34
200517,21
68567,12
153137,14
41993,12
18697,14
112690,34
201590,12
136622,52
230382,14
230551,12
206885,12
139940,14
194089,4
238230,18
41942,34
7614,12
154441,8
183877,14
209173,12
31733,4
95036,12
53589,34
95833,12
92797,12
1221,46
33473,12
76334,52
229167,4
101684,52
211163,12
251906,26
142853,12
108599,22
64697,12
41045,12
106808,12
6593,12
192922,6
213582,12
163880,12
6391,12
77914,14
8890,14
137136,12
172291,54
203718,14
153770,46
90787,4
174796,12
184583,12
184641,11
89449,12
121851,12
78503,12
156974,12
212614,12
45276,12
48952,12
61123,12
100433,14
107723,12
9284,14
247126,14
17616,14
64888,14
192022,12
37258,12
117223,34
43675,12
78069,12
196929,8
105802,12
77908,12
257936,12
19961,12
19627,12
87481,12
80405,34
82558,34
95397,34
42449,12
255829,8
74349,12
46233,12
62474,34
161078,12
108469,14
232160,12
136432,0
171908,12
5131,14
194512,14
70537,14
156481,12
186039,12
209682,12
121118,12
68203,14
13409,12
204755,24
185467,12
140597,12
166612,12
67527,62
35185,12
68927,12
129085,12
205152,12
53792,12
167088,12
137204,12
205195,12
50567,12
221849,12
148836,12
165116,12
58911,12
38353,12
236858,14
104264,8
58742,14
52289,12
92009,14
12575,12
88164,34
241623,12
27445,14
207329,39
1474,14
101783,12
103782,12
167219,12
28732,4
13708,12
19528,12
206349,12
32159,4
120282,34
15701,12
8978,12
222603,12
93896,12
76235,12
237306,14
57447,12
215539,12
158058,12
84630,12
122363,12
27657,12
150364,12
207283,12
231426,14
31119,12
190436,12
172739,34
50574,12
194077,3
211883,12
192157,12
208601,12
244895,12
113697,12
160262,12
3460,52
121826,12
19733,12
39254,12
17470,12
96357,9
107719,12
170621,12
251969,12
41519,12
228726,34
213100,12
164425,12
71444,12
199180,12
127260,12
57868,4
138659,12
206145,12
81273,12
231032,12
21974,12
30651,12
167264,8
169974,52
86323,12
24081,14
160587,14
25572,52
162702,12
3795,4
246507,11
158509,11
27913,12
182897,9
224817,34
233105,12
221129,12
124262,6
144627,12
40637,12
120012,14
238814,12
198968,12
155057,12
47039,14
76245,12
71788,14
117452,34
240432,12
176158,12
26460,14
250630,12
123490,12
112994,12
200763,12
146397,12
241750,12
145206,14
222247,12
44334,12
16997,12
90394,12
21953,12
168510,59
153259,67
255123,11
27508,12
132834,12
32737,12
140984,12
73118,12
195805,12
86059,12
65703,12
57966,12
143621,12
137368,12
55577,12
171120,12
198961,12
254954,12
196750,12
46162,12
13407,12
52563,12
21566,12
227047,12
123071,12
42529,12
66286,12
165627,12
109367,12
22420,12
88650,12
206773,12
62119,12
195270,4
126646,12
183482,12
180674,12
24755,12
97393,12
196874,4
99430,12
121432,12
163206,11
126718,8
138926,4
40187,12
231710,4
29132,34
139627,8
121497,12
76714,8
128245,34
188492,12
191022,12
194491,12
250058,34
45554,12
134911,62
232739,4
82347,12
197598,12
5497,12
122488,12
207670,12
66391,4
123973,12
248914,12
158046,12
172091,12
257129,12
103017,12
97348,12
38834,12
105465,12
11193,12
157888,12
21128,4
170745,12
36965,11
200920,12
204399,12
78485,12
3072,8
75258,12
134332,12
172319,11
69832,12
14108,52
154171,12
43174,12
33593,45
60683,6
78605,4
195535,12
208948,12
52357,12
97271,12
2156,12
228937,12
258353,34
139859,12
96668,12
166442,4
21001,12
112624,12
62788,12
118072,12
15765,34
39423,12
165838,12
163654,12
184090,12
138177,12
249441,12
204304,58
150663,12
142387,12
243743,12
1624,11
50968,12
199349,4
122372,12
144009,11
78437,12
237406,12
229474,12
26003,12
185241,24
222811,12
179180,8
242644,12
207712,12
69852,12
62378,12
63651,12
179675,12
204371,12
71722,12
46608,12
110411,12
72547,12
123875,62
159718,34
123576,12
59569,12
230589,12
62606,12
183323,12
252078,34
173638,12
228565,12
125530,12
255028,12
120099,12
238328,34
61752,34
164587,14
80237,11
96481,12
216531,34
27818,14
31587,12
93825,12
229819,53
224854,18
80981,12
9409,12
81479,12
89838,4
84812,2
77985,14
108369,62
242402,12
17193,12
37313,12
63175,12
117333,12
228702,12
8550,76
150782,12
225977,8
2289,4
102893,4
62508,12
209051,23
183259,34
235529,12
255047,14
18550,12
199729,14
170357,12
201650,11
203854,6
152185,12
214476,14
15008,11
16021,52
132236,12
229629,12
198148,12
224160,12
170724,12
118304,12
148744,12
159668,12
65251,14
241513,12
110552,11
205448,12
131514,14
238113,12
113586,14
193897,11
39968,12
207938,12
254913,14
153776,52
100011,14
124027,12
206490,12
214010,4
155539,12
32168,12
193280,12
70224,12
82750,14
111109,12
73722,14
175585,12
100234,12
127470,14
155831,14
119839,12
175770,14
22582,6
204292,12
163815,34
13013,12
34037,12
154828,12
144070,8
121109,12
68752,12
54430,12
180849,12
143246,12
5632,12
225135,12
214885,12
17548,12
182972,14
14050,8
115264,12
224675,12
211701,12
98932,12
239108,12
187986,12
89292,34
226355,4
20670,8
190501,34
222941,12
117097,52
101171,12
57599,12
203341,14
255595,34
209763,12
7224,14
147483,14
45822,14
213230,12
60714,14
155718,12
113186,34
48182,12
248475,52
4224,9
142835,12
221956,12
82520,34
106235,12
257760,14
168726,12
166681,12
232947,12
18856,8
176768,8
177860,12
121373,12
62713,12
67188,12
235196,12
239904,12
112732,12
194273,14
206050,34
220344,14
23676,34
195276,14
80550,12
85288,12
3074,12
69243,12
70705,12
175277,12
160048,34
102948,14
234726,12
36788,12
143956,12
227329,34
82577,12
186884,12
163699,34
219482,12
72859,12
5407,4
178747,12
51869,4
46045,12
202974,12
228155,14
41868,12
148557,34
169390,12
135948,12
136745,12
103435,12
40200,12
158554,55
92740,34
171289,34
35463,12
186902,14
59311,24
70697,14
208360,14
229837,46
175058,11
107781,46
253596,12
129847,12
8911,4
124326,4
220571,12
155053,12
110583,12
172803,12
64262,23
57108,12
988,12
70797,14
3819,12
151074,11
137970,46
137203,12
198648,12
126637,14
63931,52
222995,12
141565,12
20948,12
246145,12
11940,12
232531,8
184857,12
131803,12
222064,12
165298,12
229739,52
27338,12
46750,26
116128,12
245147,12
24026,12
190352,12
115825,12
133411,12
120783,12
19431,12
212790,12
28803,12
71785,12
201600,12
212369,4
210196,12
131610,12
151725,12
241632,12
119663,12
256062,12
158227,4
49937,11
108198,12
89558,12
17015,12
58134,12
115404,12
94790,4
167482,14
124517,12
157362,12
111198,12
206779,12
186353,12
174175,12
250631,34
129814,12
11322,12
154852,12
43210,12
186701,12
98737,12
71494,12
68382,12
224370,11
15949,12
72181,12
143785,12
102546,12
107502,4
91483,12
35655,12
98041,12
164361,12
23887,8
240320,12
76914,12
82141,12
239483,12
232768,12
235696,12
82485,12
32117,12
176244,11
220447,12
71915,12
116111,12
183239,12
171706,12
28171,12
257134,12
232017,12
249991,4
220703,12
101525,12
118010,12
188751,6
151861,12
39887,12
99329,12
249763,12
102480,12
98469,4
231542,12
260360,67
68658,12
115235,12
28001,12
258092,12
59348,12
118201,12
186941,12
243762,12
167434,12
203018,12
7312,12
40925,12
8998,12
44877,12
171844,12
138990,12
256778,12
198413,12
55193,12
156525,4
179980,12
75038,8
209868,12
176083,61
141776,12
20770,12
89127,12
2765,12
46442,12
57410,12
175408,12
23449,12
25275,12
39401,12
79186,12
252677,12
92515,12
156611,12
42911,11
203387,14
10798,12
243852,12
228738,12
189793,12
202310,12
16930,12
76082,12
67258,12
195048,12
250282,12
230111,12
152407,12
45830,12
151978,12
253517,12
185992,12
98662,12
237588,12
80334,12
164933,12
243831,11
116806,4
61445,61
156777,12
238910,12
51473,4
233087,12
58008,12
84734,12
218707,12
101737,4
189267,11
132245,12
63755,6
18292,12
196257,14
172694,21
175078,12
39445,45
149082,12
134483,34
212511,12
7013,14
52307,8
42376,34
135972,34
171028,55
207637,12
50846,12
145836,12
104240,12
203,34
79975,12
6179,16
252623,26
207604,6
3338,34
47484,14
161846,12
82303,4
71385,12
67652,12
109700,12
245866,12
80440,12
207840,12
91704,12
176497,12
62247,18
42786,14
184680,32
131422,12
196164,12
8173,14
123559,12
159847,12
51800,12
132504,12
166674,4
135640,48
97548,29
120681,12
229559,11
146699,12
51042,14
62254,14
226474,9
61640,12
222177,52
183695,12
254992,55
173096,12
140622,52
248457,52
82494,6
164145,12
47561,12
1423,12
168135,12
207234,12
245978,12
135975,9
131688,12
87563,12
200439,34
168942,12
229611,18
81171,14
48765,12
199912,34
113549,12
95892,12
85349,12
128732,12
22752,12
114371,12
103620,12
60444,12
118337,34
37143,12
63446,4
35936,12
72733,12
189381,12
155958,34
29216,12
34032,12
180962,12
71208,8
170949,12
144471,14
107012,12
167542,12
51997,34
212109,12
148657,12
226947,12
198724,12
175983,59
124098,12
138442,12
117501,4
245216,14
249764,12
177180,14
26111,12
58128,12
141407,4
167497,12
1583,12
77573,12
185619,12
135239,8
16485,12
112150,12
11746,12
141053,4
212345,12
113561,12
65839,14
84673,12
156151,12
53445,12
91833,4
25774,11
63059,12
182505,14
239570,12
160093,14
221369,12
226159,12
151874,12
67968,34
193153,12
40442,12
81676,12
255342,12
186493,12
192631,12
158880,12
76598,12
66323,34
63400,12
100457,12
88328,12
113547,11
115067,12
112100,12
126254,12
47545,12
227440,14
170571,12
215109,12
5835,12
22875,12
18294,34
35759,33
727,12
113312,18
43509,12
121601,14
28584,14
20429,12
10113,12
19919,11
55413,12
211898,14
10623,14
38601,12
63214,12
29099,34
203862,16
99019,12
206253,12
162444,12
165412,54
207656,14
156724,12
23727,34
89401,12
190052,14
50052,76
50171,12
197838,12
164938,12
92094,12
197826,14
82938,12
198927,67
91790,12
242042,4
167336,12
3562,12
166954,12
94124,16
140726,12
31971,12
156782,12
189786,12
224280,12
212577,12
139,76
37056,34
75901,18
139385,12
54141,6
242898,14
135230,12
78361,14
133615,47
158659,12
77971,12
202505,12
218548,12
139856,12
76826,12
129990,12
72616,12
65360,12
250085,12
106606,12
175946,12
58832,12
80838,12
195865,12
50702,12
39371,12
16804,12
252576,4
108660,12
150127,12
220569,12
150256,12
66242,12
248384,12
241941,12
228163,12
142368,12
109176,12
200885,12
61230,4
172954,12
191107,12
159075,8
140799,12
39675,4
94007,12
173075,12
184492,12
108136,11
229573,4
108243,9
198892,12
101738,12
256344,12
3668,12
86075,12
192152,12
151383,12
115547,4
229516,12
183441,12
27529,12
110317,12
160685,12
182511,12
131295,12
44014,12
59159,12
142836,12
251223,12
153966,12
43196,12
40242,6
132385,12
171614,12
246374,12
140137,12
13201,12
115655,62
128329,12
60163,12
129827,12
6529,12
154309,12
42667,8
16102,12
84022,12
130133,12
224097,12
155803,8
94123,12
14023,32
64281,12
197270,4
153235,76
41891,12
247122,12
13798,12
82961,12
10355,12
39536,12
155509,12
12054,12
170277,12
126857,12
133808,12
171973,12
117996,12
34965,12
243082,6
237409,12
229802,12
74199,12
154269,12
84887,12
33637,12
79335,12
214312,6
44904,12
84368,12
218342,12
155458,12
156324,12
234691,12
5909,12
17898,12
11453,12
113285,12
214837,12
29631,12
170740,12
243377,12
194406,12
259934,34
102578,12
124105,4
65380,12
122798,52
185388,12
21637,12
170444,12
162699,4
178929,12
3133,34
101232,11
241747,34
225072,4
90414,12
54614,12
100926,12
18524,67
92477,55
80226,12
53928,12
189432,12
182596,34
115030,12
203715,18
137471,34
138114,12
220530,12
8309,14
162753,12
45040,12
144197,12
180574,14
82894,12
104558,12
102789,14
105255,12
113138,8
230447,12
192697,12
94737,12
156445,12
109024,12
260473,12
174550,12
170246,4
207718,29
187663,12
186928,34
244692,12
225440,8
211696,34
9750,52
63322,11
153499,12
81166,34
110212,73
256941,12
158904,12
18981,12
30370,4
115059,14
43825,12
41220,12
230062,67
18682,52
104164,12
36560,12
148659,12
218243,12
12986,14
3858,12
60290,12
9492,34
37956,12
79197,12
110267,14
132831,12
19279,12
24352,8
111803,12
54972,3
67823,12
44538,12
149100,12
40365,12
154995,12
126280,12
31501,12
153043,34
110835,12
24305,12
127468,12
176740,12
50780,67
240060,58
176877,12
25924,12
123449,26
60989,14
103087,12
193546,12
34551,12
259915,12
147753,14
20260,12
45821,12
116498,12
255105,12
178166,12
253051,12
148377,26
101179,12
219601,4
176042,34
173666,12
203047,12
222798,12
170859,12
211006,34
100409,12
57644,12
35630,12
116431,34
233461,12
96579,12
142261,12
121899,34
123058,12
4222,12
249262,12
31559,12
107175,14
210542,14
63064,6
223531,12
47990,12
41474,14
74296,12
126932,16
22920,14
148403,12
3209,14
235022,42
116275,12
224255,14
74209,26
111864,12
82708,12
224833,14
83219,12
208789,12
155696,12
163550,12
163004,12
47826,12
75932,11
203675,12
185365,12
231844,12
12966,12
56366,12
98841,34
185068,34
84529,6
72030,12
135763,12
13856,8
193344,12
185593,12
170904,12
240001,43
176977,14
176138,52
104151,12
97862,8
69518,12
78688,26
6915,12
121558,12
169224,26
235141,12
191042,12
239217,4
85290,12
32622,12
51137,12
586,12
170423,12
36085,11
150804,12
142826,11
54898,12
44977,12
149080,12
117627,12
183662,12
79080,12
84437,12
21259,12
210529,12
95639,12
23597,4
105410,12
260105,14
150903,12
88998,34
186107,6
258984,12
149365,14
254633,46
236090,14
247118,14
42848,34
38928,6
94984,12
171536,14
189750,4
252439,6
213191,12
17074,18
164491,14
86038,14
210371,12
161133,12
156951,12
253996,12
105692,14
146750,14
60167,12
222566,34
110670,12
252656,12
87000,34
134311,14
170126,12
94063,14
223199,12
216362,12
43546,12
124124,14
42003,14
103914,14
175202,12
227406,12
133104,4
181486,12
212459,12
233286,12
95730,12
64023,34
46078,4
85168,12
179425,4
232171,12
62303,12
96942,34
248062,12
95705,12
96762,12
216446,12
252088,12
168296,12
63360,14
17689,12
227025,12
154908,14
180608,12
228894,52
226564,18
8512,12
78578,4
94513,12
37625,12
211542,12
77697,12
187152,8
208531,12
159194,12
21988,12
101792,12
260482,4
113438,12
102970,12
155585,12
123404,12
210603,12
174731,12
146351,12
67504,34
128034,12
113922,12
72747,12
125447,12
213321,8
103042,12
136898,12
1395,12
205743,34
45054,12
105080,12
74202,4
76663,12
102474,12
169434,12
28998,12
88870,34
94331,12
129201,12
72813,4
244055,4
32347,12
190343,6
88518,4
84838,12
2245,12
216668,4
87524,11
196501,12
183993,12
110873,12
163360,12
251103,12
141637,34
256673,34
57961,4
139776,12
126656,12
222138,12
9902,11
94027,12
124231,4
94566,12
35589,12
130523,12
67178,12
92111,12
208867,12
90982,12
50488,12
60605,12
183781,12
179902,12
152546,12
82725,12
203742,12
62001,12
151004,12
15076,12
202882,12
144813,19
176798,12
21763,12
64411,12
63887,12
176401,12
235535,12
40369,4
235383,12
8747,18
95540,12
189836,12
98222,12
44389,12
246714,12
125499,12
74795,12
222301,34
149336,12
204104,12
58058,12
245770,12
107186,12
224597,12
61314,12
117847,12
217500,34
175576,4
175908,67
200025,12
39683,12
161467,12
184909,12
72384,12
26431,12
95618,12
26689,12
90620,12
20571,4
185070,12
184325,12
82996,12
61144,12
210511,12
39813,12
218651,12
216781,12
224436,12
55744,12
145443,12
88357,12
24117,12
78608,12
119630,12
105440,12
72282,12
152400,12
168955,12
153748,4
125838,12
28964,12
8834,12
192354,12
73547,4
187834,4
216572,6
215786,34
158089,4
168015,12
87224,12
53310,12
100035,12
8981,12
227848,34
134730,12
3264,12
107281,12
128431,34
258702,6
188784,12
214653,14
159540,14
180650,14
61053,26
126732,34
172436,12
68863,12
193532,11
25538,14
162214,12
138320,14
15062,12
223864,12
14692,12
71211,12
85964,12
77951,12
179594,12
4282,12
161222,12
158118,34
183867,12
100025,12
145529,12
28699,14
163376,55
115226,14
43117,14
83029,52
181816,12
83044,12
78454,12
48856,14
232528,12
39438,14
69620,12
105742,4
116430,12
110031,12
3087,34
52851,12
78219,12
80055,34
161882,12
63607,14
147721,14
173430,11
225605,12
149602,12
248232,12
87523,4
188364,12
60123,12
226982,46
96693,12
190023,12
230756,12
51097,14
64064,12
138170,12
117771,12
132443,12
55866,12
61739,12
48522,8
70843,34
113975,12
124335,12
197416,12
190381,11
46169,12
64409,12
95531,4
123439,34
42257,12
165488,14
228525,12
175231,9
252036,14
222967,12
235047,12
229754,30
25717,12
150713,21
258864,8
207361,12
227342,12
259873,12
162362,12
104490,34
72394,12
125946,12
93220,12
69084,34
30966,12
135630,4
204121,34
145448,12
128231,12
218600,12
60550,26
156273,11
195518,12
85418,12
229060,12
22243,12
154343,8
60966,14
3523,34
255997,14
55701,12
223112,34
11563,34
130578,34
110496,34
25713,20
194483,12
250236,14
98490,12
197207,12
101925,26
145839,12
208062,12
201016,12
148450,12
199601,12
222793,12
20870,12
142086,34
147560,12
45872,4
94564,12
155438,12
159930,34
244307,34
210948,12
147929,12
147145,14
235277,12
74205,12
181665,33
5486,26
171527,14
184452,12
160596,0
205243,12
57985,12
192867,6
22108,12
194843,12
59360,14
75778,12
33522,34
49813,12
160763,34
219654,12
192817,12
149340,12
29187,12
118804,12
124331,12
21616,12
81586,12
140898,12
93067,34
160870,12
99102,12
92197,12
15927,12
2149,12
234390,12
247057,12
257970,12
46960,12
220162,26
202012,34
107564,26
179011,12
96497,12
179147,12
110015,14
254411,52
132587,12
111438,8
114945,21
195546,14
47128,34
64708,18
166887,14
89255,34
68758,12
208181,4
221245,12
91492,12
202958,12
260253,12
259172,4
249472,12
29409,12
2813,12
33459,12
22534,12
22864,34
208522,34
227941,12
62241,4
65298,14
17246,12
235938,52
90587,11
132528,12
187187,12
7320,12
191871,62
110964,12
35478,8
165786,8
248471,12
53050,12
214608,12
112731,12
5113,8
232585,12
107509,12
82239,12
149421,12
170591,12
222300,4
200569,8
82547,12
162270,34
173937,12
124189,12
103971,12
140338,34
131877,26
246106,12
118336,12
77844,12
248489,12
140912,12
1264,12
191644,12
243019,12
40563,12
86602,12
172126,8
204342,4
138518,12
139736,12
196705,12
70290,12
167790,12
176117,12
34589,12
161725,12
146319,12
88950,12
23971,12
170338,12
184375,12
157139,12
237196,12
197828,12
61324,12
118678,12
204317,4
134590,4
10238,4
141613,34
93792,12
158788,62
234131,8
92470,62
6200,12
98628,11
83262,12
138274,12
162841,12
25440,12
18911,62
179492,12
105414,12
122115,34
167477,4
47283,12
45408,12
57085,67
78042,12
230900,12
8530,12
176969,12
1136,12
95335,12
214845,12
175617,12
257108,12
243556,12
180295,12
40986,12
257029,12
212858,12
231313,12
206147,12
5974,12
127584,14
40541,8
12728,12
34301,12
91217,18
221024,12
254678,12
39509,12
175242,12
234759,12
137786,12
4105,52
253109,12
114926,12
207043,4
247778,12
142483,12
241782,12
111712,12
48633,12
134986,12
120035,12
75314,12
144005,12
20615,12
108545,4
207098,12
102958,12
145866,9
68355,12
119314,12
139365,12
139605,62
70437,12
51363,12
48280,12
113092,12
166168,12
149508,12
5154,12
200674,12
136726,52
52396,12
187441,12
79576,12
145237,76
206459,34
84842,12
156271,12
238469,54
139310,12
239654,12
228144,12
53659,12
195674,12
210088,4
118230,14
130944,12
243382,14
98307,34
102084,12
113848,12
168349,12
